1424,IBKS제13호스팩,"2,115",5,+0.24%,100,998,109,N/A,N/A,0.03,
1425,아리온,275,0,0.00%,500,0,107,-28.00,135.44,3.13,
1426,미래에셋대우스팩 5호,"2,115",5,+0.24%,100,"10,736",107,N/A,N/A,0.00,
1427,루트로닉3우C,"16,000","2,000",+14.29%,500,"24,371",107,N/A,N/A,0.10,
1428,팍스넷,862,0,0.00%,500,0,106,-40.28,"-45,448.99",5.26,
1429,하이제5호스팩,"2,085",5,+0.24%,100,"21,424",105,N/A,N/A,0.00,
1430,SK4호스팩,"2,015",0,0.00%,100,0,104,N/A,6.20,0.00,
1431,에이치엠씨제5호스팩,"2,025",5,+0.25%,100,"4,539",104,N/A,N/A,1.02,
1432,한국제7호스팩,"2,040",0,0.00%,100,0,103,N/A,-32.95,0.01,
1433,신한제6호스팩,"2,060",0,0.00%,100,"21,109",103,N/A,N/A,0.00,
1434,하나금융15호스팩,"2,090",15,+0.72%,100,"1,510",98,N/A,N/A,0.02,
1435,하나머스트제6호스팩,"2,140",15,-0.70%,100,"6,096",98,N/A,-11.31,0.02,
1436,유안타제4호스팩,"2,075",5,+0.24%,100,"12,036",96,N/A,-305.29,0.02,
1437,상상인이안1호스팩,"2,025",5,-0.25%,100,"18,865",96,N/A,-191.53,0.00,
1438,한화플러스제1호스팩,"2,035",5,+0.25%,100,"30,555",96,N/A,N/A,0.00,
1439,엔에이치스팩18호,"2,055",5,-0.24%,100,"25,064",95,N/A,N/A,0.18,
1440,아이엠텍,214,0,0.00%,500,0,93,17.75,39.25,1.39,
1441,IBKS제14호스팩,"2,125",10,+0.47%,100,"1,926",92,N/A,N/A,0.00,
1442,하나금융14호스팩,"2,085",0,0.00%,100,145,92,N/A,N/A,0.00,
1443,엔에이치스팩16호,"2,095",0,0.00%,100,62,90,N/A,N/A,0.00,
1444,미래에셋대우스팩4호,"2,050",0,0.00%,100,0,90,N/A,N/A,0.05,
1445,SK5호스팩,"2,075",15,+0.73%,100,"15,598",89,N/A,"-2,244.05",0.00,
1446,신영스팩6호,"2,055",0,0.00%,100,"1,671",88,N/A,N/A,0.00,
1447,케이비제19호스팩,"2,055",15,+0.74%,100,"12,183",88,N/A,N/A,0.00,
1448,대신밸런스제9호스팩,"2,090",0,0.00%,100,"13,658",88,N/A,N/A,0.16,
1449,에이치엠씨제4호스팩,"2,040",0,0.00%,100,12,88,N/A,N/A,0.00,
1450,퓨전,"2,075",0,0.00%,500,0,86,N/A,N/A,0.96,
1451,하나금융16호스팩,"2,075",10,-0.48%,100,"3,540",83,N/A,N/A,0.19,
1452,유진스팩5호,"2,045",0,0.00%,100,"1,641",82,N/A,N/A,0.00,
1453,교보9호스팩,"2,090",20,+0.97%,100,"7,297",81,N/A,N/A,0.07,
1454,상상인이안제2호스팩,"2,020",10,+0.50%,100,"7,406",78,N/A,N/A,0.00,
1455,제이웨이,355,40,-10.13%,500,"9,789,692",77,-10.16,11.24,0.87,
1456,엔에이치스팩13호,"2,170",20,+0.93%,100,"107,625",74,N/A,-179.02,0.01,
1457,키움제5호스팩,"2,060",0,0.00%,100,"1,982",74,N/A,62.76,0.00,
1458,신영스팩5호,"2,090",5,-0.24%,100,"16,592",73,N/A,N/A,0.24,
1459,이베스트스팩5호,"2,020",0,0.00%,100,"5,041",73,N/A,N/A,1.10,
1460,럭슬,179,0,0.00%,500,0,73,-21.80,-8.93,6.12,
1461,한국제8호스팩,"2,110",25,+1.20%,100,"2,740",72,N/A,-178.99,0.00,
1462,유진스팩4호,"2,065",5,-0.24%,100,"4,327",72,N/A,N/A,0.06,
1463,에스디시스템,739,0,0.00%,500,0,71,-16.28,13.77,8.24,
1464,지스마트글로벌,620,0,0.00%,500,0,70,-60.87,-602.50,9.32,
1465,IBKS제12호스팩,"2,175",10,-0.46%,100,"2,720",68,N/A,N/A,0.24,
1466,에스제이케이,498,0,0.00%,500,0,66,-34.30,32.94,0.46,
1467,이베스트이안스팩1호,"2,040",0,0.00%,100,"3,224",65,N/A,N/A,0.00,
1468,케이프이에스제4호,"2,055",0,0.00%,100,"3,280",62,N/A,N/A,0.00,
1469,스타모빌리티,505,0,0.00%,500,0,61,107.25,8.43,4.28,
1470,대호피앤씨우,"1,420",10,-0.70%,500,"18,260",60,N/A,N/A,2.98,
1471,소프트센우,"30,550",50,-0.16%,500,887,44,N/A,N/A,0.54,
